Assessment_Sequence_ID,Student_ID,Student or LA,PRE Agree To Participate,PRE Submitted,PRE Duration (Seconds),POST Agree To Participate,POST Submitted,POST Duration (Seconds),PRE % Answered,POST % Answered,PRE-score,POST-score,Effect-size,Learning_gain,male,female,transgender,other,Hispanic,white,black,asian,american_indian,hawaiian_or_other_pacific_islander,other,Year_in_school,First_time,0min_week_wLA,1-5min_week_wLA,6-15min_week_wLA,16-30min_week_wLA,30+min_week_wLA
159,3883,0,I agree to participate,2015-09-26 00:00:00,825.663,I agree to participate,2015-12-09 11:23:15,418.791,100,100,20,73.33333333,3.760639064,0.666666667,1,0,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
170,2338,0,I agree to participate,2015-09-14 00:00:00,1848.108,,,,100,,10,,,,1,0,0,0,0,0,0,1,0,0,0,4th,1,1,0,0,0,0
548,14567,0,I agree to participate,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
333,9265,0,,,,I agree to participate,2016-05-19 17:03:00,1895.295,,100,,12.76595745,,,0,1,0,0,0,1,0,0,0,0,0,4th,1,1,0,0,0,0
394,11334,0,I agree to participate,2016-08-24 17:37:28,299.596,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,4th,1,1,0,0,0,0
342,9956,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
355,10165,0,I agree to participate,2016-04-03 17:03:26,1719.57,I agree to participate,2016-06-01 19:50:51,3743.463,100,100,18.75,21.875,0.317287158,0.038461538,1,0,0,0,0,1,0,0,0,0,0,4th,1,1,0,0,0,0
42,3773,0,I agree to participate,2015-09-14 00:00:00,1576.759,I agree to participate,2015-12-08 11:15:41,2407.866,100,100,28.125,46.875,1.167379983,0.260869565,1,0,0,0,0,0,1,0,0,0,0,2nd,1,1,0,0,0,0
265,6658,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
130,4160,0,I agree to participate,2015-10-13 00:00:00,2579.242,I agree to participate,2015-12-11 22:46:50,642.781,100,100,16.66666667,40,1.269525438,0.28,0,1,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
467,11532,0,I agree to participate,2016-08-30 22:04:06,110.979,,,,100,,16.66666667,,,,0,1,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
249,5650,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
489,11854,0,I agree to participate,2016-08-23 09:29:54,700.231,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,5th,1,1,0,0,0,0
263,6332,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
434,12232,0,I agree to participate,2016-08-24 14:33:11,244.621,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,Graduate,1,1,0,0,0,0
162,4068,0,I agree to participate,2015-10-01 00:00:00,997.842,I agree to participate,2015-12-10 00:00:00,1311.237,100,100,53.33333333,80,1.490906382,0.571428571,0,1,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
77,3501,0,I agree to participate,2015-09-07 00:00:00,2175.737,I agree to participate,2015-12-15 18:30:39,2548.434,100,100,25.53191489,59.57446809,1.252363221,0.457142857,1,0,0,0,0,1,0,0,0,0,0,5th,1,1,0,0,0,0
565,15082,0,I agree to participate,2016-09-02 10:59:15,2047.748,,,,100,,36.66666667,,,,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
134,4217,0,I agree to participate,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
310,8314,0,I agree to participate,2016-01-24 17:45:18,996.432,,,,100,,33.33333333,,,,0,1,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
393,11367,0,I agree to participate,2016-08-24 20:18:11,397.358,,,,100,,10.63829787,,,,0,1,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
342,9839,0,I agree to participate,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
286,3728,0,I agree to participate,2016-01-23 13:17:29,82.044,I agree to participate,2016-04-29 04:11:19,65.637,100,95.83333333,12.5,20.83333333,0.474622983,0.095238095,1,0,0,0,0,0,0,1,0,0,0,1st,1,1,0,0,0,0
285,7731,0,I agree to participate,2016-02-03 14:48:04,1499.643,I agree to participate,2016-05-04 14:26:36,1218.699,100,100,20,20,,0,0,1,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
508,12489,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
403,12411,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
564,15025,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
328,9158,0,I agree to participate,2016-02-28 20:08:03,1468.27,I agree to participate,2016-04-25 17:49:37,862.912,100,100,37.5,37.5,0,0,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
536,14226,0,I agree to participate,2016-09-04 11:23:14,319.77,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,3rd,1,1,0,0,0,0
389,13846,0,I agree to participate,2016-09-02 00:59:28,2073.376,,,,100,,13.33333333,,,,1,0,0,0,0,0,0,0,0,0,1,2nd,0,1,0,0,0,0
335,9464,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
349,3668,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
584,15595,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
286,3036,0,I agree to participate,2016-01-28 13:38:27,74.568,,,,100,,25,,,,0,1,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
362,8187,0,,,,I agree to participate,2016-04-14 13:45:24,424.826,,,,,,,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
545,7342,0,I agree to participate,2016-09-02 06:21:17,1185.28,,,,100,,25,,,,1,0,0,0,1,1,0,0,0,0,0,2nd,1,1,0,0,0,0
156,1054,0,I agree to participate,2015-09-01 00:00:00,1968.015,I agree to participate,2015-12-12 10:03:16,917.896,100,100,68.18181818,86.36363636,1.062821844,0.571428571,0,1,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
527,13979,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
286,8577,0,I agree to participate,2016-01-26 08:13:02,626.593,I agree to participate,,,100,,54.16666667,,,,0,1,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
44,2176,0,I agree to participate,2015-09-14 00:00:00,2313.42,I agree to participate,2015-12-08 17:10:06,1646.765,100,100,37.5,53.125,0.975074962,0.25,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
259,5864,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
342,10021,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
467,11559,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
517,13794,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
467,11512,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
273,1104,0,,,,I agree to participate,2016-04-26 18:07:56,2317.586,,100,,53.33333333,,,0,1,0,0,0,0,1,0,0,0,0,2nd,0,1,0,0,0,0
273,2559,0,,,,I agree to participate,2016-04-27 18:00:08,1087.706,,100,,56.66666667,,,1,0,0,0,1,0,0,0,0,0,1,2nd,0,1,0,0,0,0
137,2945,0,I agree to participate,2015-09-11 00:00:00,1349.697,I agree to participate,2015-12-05 00:00:00,896.099,100,100,60,50,-0.475016352,-0.25,0,1,0,0,1,1,0,0,0,0,0,1st,1,1,0,0,0,0
532,14045,0,I agree to participate,2016-08-31 14:04:37,596.793,,,,100,,21.875,,,,0,1,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
552,14653,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
311,9059,0,I agree to participate,2016-01-31 22:20:37,1170.142,I agree to participate,2016-05-14 18:52:18,224.439,100,100,45.16129032,12.90322581,-1.950851871,-0.588235294,1,0,0,0,0,1,0,0,0,0,0,2nd,0,1,0,0,0,0
311,9047,0,I agree to participate,2016-01-31 19:51:53,838.775,I agree to participate,2016-05-13 20:28:49,1059.526,100,100,16.12903226,48.38709677,1.950851871,0.384615385,1,0,0,0,1,0,0,1,0,0,0,3rd,1,1,0,0,0,0
233,5136,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
306,8197,0,I agree to participate,2016-01-21 19:44:18,1031.37,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
336,9688,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
516,13453,0,I agree to participate,2016-09-01 18:37:36,736.509,,,,100,,29.16666667,,,,0,1,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
514,12990,0,I agree to participate,2016-09-02 15:07:28,939.531,,,,100,,33.33333333,,,,0,1,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
517,13662,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
255,5757,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
316,8683,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
514,13150,0,I agree to participate,2016-09-03 13:36:12,372.169,,,,100,,33.33333333,,,,0,1,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
157,3924,0,I agree to participate,2015-09-29 00:00:00,833.244,I agree to participate,2015-12-08 07:11:30,794.558,100,100,31.91489362,80.85106383,2.311503827,0.71875,1,0,0,0,0,0,0,0,0,0,1,4th,1,1,0,0,0,0
587,15606,0,I agree to participate,2016-09-02 09:40:57,502.438,,,,100,,19.23076923,,,,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
286,8652,0,I agree to participate,2016-01-24 19:07:05,888.366,,,,100,,66.66666667,,,,1,0,0,0,1,1,0,0,0,0,0,1st,1,1,0,0,0,0
308,8264,0,I agree to participate,2016-01-24 15:16:32,1469.12,,,,100,,62.5,,,,0,1,0,0,0,0,0,1,0,0,0,1st,1,1,0,0,0,0
173,2644,0,I agree to participate,2015-09-14 00:00:00,1421.035,,,,100,,23.33333333,,,,1,0,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
286,3063,0,I agree to participate,2016-01-26 15:35:21,2633.126,,,,100,,33.33333333,,,,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
587,15611,0,I agree to participate,2016-09-02 09:43:11,571.514,,,,100,,15.38461538,,,,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
491,11872,0,I agree to participate,2016-08-23 11:09:49,438.597,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,4th,1,1,0,0,0,0
220,6976,0,I agree to participate,2016-01-20 07:20:19,940.119,I agree to participate,2016-04-25 07:29:09,1498.336,100,100,6.25,59.375,4.087748193,0.566666667,0,1,0,0,0,0,0,1,0,0,0,3rd,1,1,0,0,0,0
133,295,0,I agree to participate,2015-09-01 00:00:00,1665.564,,,,100,,73.33333333,,,,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
298,2897,0,I agree to participate,2016-01-25 09:11:34,583.797,I agree to participate,2016-05-09 15:23:22,445.171,100,100,29.16666667,45.83333333,1.389217524,0.235294118,0,1,0,0,0,1,0,0,0,0,0,4th,0,1,0,0,0,0
144,71,0,I agree to participate,2015-09-03 00:00:00,144.531,I agree to participate,,,100,,20,,,,1,0,0,0,0,0,1,0,0,0,0,2nd,1,1,0,0,0,0
275,2476,0,I agree to participate,2016-01-26 21:39:34,1818.465,I agree to participate,2016-05-09 21:50:49,116.648,100,100,12.5,18.75,0.364628564,0.071428571,0,1,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
45,2204,0,,,,I agree to participate,2015-12-10 13:37:40,132.657,,100,,15.625,,,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
553,14653,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
216,4982,0,I agree to participate,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,4th,1,1,0,0,0,0
514,13025,0,I agree to participate,2016-09-01 13:19:00,852.517,,,,100,,29.16666667,,,,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
137,3084,0,I agree to participate,2015-09-11 00:00:00,698.92,,,,100,,100,,,,0,1,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
273,2516,0,I agree to participate,2016-01-29 17:30:07,107.439,I agree to participate,2016-05-02 03:14:01,210.18,96.66666667,100,26.66666667,23.33333333,-0.167459323,-0.045454545,1,0,0,0,0,0,0,0,0,0,1,2nd,0,1,0,0,0,0
137,2976,0,I agree to participate,2015-09-11 00:00:00,800.214,I agree to participate,2015-12-05 00:00:00,712.351,100,100,70,90,0.950032704,0.666666667,0,1,0,0,0,1,0,0,0,0,0,4th,1,1,0,0,0,0
73,2872,0,I agree to participate,2015-09-09 00:00:00,774.63,I agree to participate,2015-12-11 19:55:20,389.734,100,100,37.5,25,-0.73748552,-0.2,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
537,14258,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
467,11439,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
137,3116,0,I agree to participate,2015-09-11 00:00:00,2801.858,,,,100,,45,,,,0,1,0,0,0,0,0,0,0,0,1,1st,1,1,0,0,0,0
364,8084,0,,,,I agree to participate,2016-04-18 13:24:19,815.449,,,,,,,1,0,0,0,1,0,0,0,0,0,1,3rd,1,1,0,0,0,0
190,4396,0,I agree to participate,2016-01-04 18:42:43,1763.071,,,,100,,26.66666667,,,,0,1,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
322,8921,0,I agree to participate,2016-01-26 12:22:38,908.571,I agree to participate,2016-05-11 12:55:09,1056.72,100,100,50,70,0.819591812,0.4,0,1,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
253,5732,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
179,4966,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
516,13495,0,I agree to participate,2016-08-31 13:45:59,283.595,,,,100,,20.83333333,,,,0,1,0,0,1,0,0,0,0,0,1,2nd,1,1,0,0,0,0
508,12565,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
350,3609,0,I agree to participate,2016-02-17 16:33:19,114.688,I agree to participate,2016-05-05 09:27:39,185.146,100,100,18.75,12.5,-0.402915348,-0.076923077,1,0,0,0,0,1,0,0,0,0,0,4th,1,1,0,0,0,0
172,2697,0,I agree to participate,2015-09-14 00:00:00,2446.889,,,,100,,23.33333333,,,,0,1,0,0,0,0,0,0,0,0,1,3rd,1,1,0,0,0,0
319,8876,0,I agree to participate,2016-01-25 20:53:46,3326.633,,,,100,,61.70212766,,,,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
316,8713,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
338,9784,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
132,161,0,I agree to participate,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
191,4634,0,I agree to participate,2016-01-05 10:27:19,606.445,I agree to participate,2016-04-14 12:01:02,821.696,100,100,96.66666667,100,0.171367408,1,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
534,14130,0,I agree to participate,2016-09-02 08:39:41,543.537,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,5th,1,1,0,0,0,0
588,7290,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
296,7940,0,I agree to participate,2016-01-21 18:47:14,411.659,I agree to participate,2016-04-28 17:00:11,316.78,,,,,,,0,1,0,0,0,0,1,0,0,0,0,2nd,1,1,0,0,0,0
133,375,0,I agree to participate,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,4th,1,1,0,0,0,0
133,333,0,I agree to participate,2015-09-01 00:00:00,1796.031,I agree to participate,2015-11-07 00:00:00,1848.748,100,100,53.33333333,93.33333333,2.400380738,0.857142857,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
152,4121,0,I agree to participate,2015-11-11 00:00:00,1865.694,I agree to participate,2015-12-05 00:00:00,1518.063,100,100,40,80,2.109428234,0.666666667,0,1,0,0,0,1,0,0,0,0,0,4th,1,1,0,0,0,0
275,7475,0,I agree to participate,2016-01-26 16:34:12,5467.822,I agree to participate,2016-04-22 14:50:29,734.462,100,100,34.375,25,-0.546942847,-0.142857143,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
514,13055,0,I agree to participate,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
336,9624,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
158,3786,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
514,13086,0,I agree to participate,2016-09-01 11:00:47,886.849,,,,100,,29.16666667,,,,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
283,2762,0,I agree to participate,2016-01-29 10:59:10,508.973,I agree to participate,2016-04-24 07:02:13,75.968,100,100,31.25,18.75,-0.648362058,-0.181818182,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
137,3124,0,I agree to participate,2015-09-11 00:00:00,1302.052,,,,100,,80,,,,1,0,0,0,0,0,0,1,0,0,0,1st,0,1,0,0,0,0
261,6106,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
33,1960,0,I agree to participate,2015-09-10 00:00:00,465.874,,,,100,,20,,,,1,0,0,0,0,0,1,0,0,0,0,1st,1,1,0,0,0,0
267,6711,0,I agree to participate,2016-01-19 16:51:10,839.445,I agree to participate,2016-04-28 17:18:58,1204.597,100,100,36.66666667,60,1.107408053,0.368421053,1,0,0,0,0,0,0,1,0,0,0,2nd,1,1,0,0,0,0
349,10085,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
471,2083,0,I agree to participate,2016-09-02 14:34:56,1137.551,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,5th,1,1,0,0,0,0
77,3546,0,I agree to participate,2015-09-07 00:00:00,2790.132,I agree to participate,2015-12-13 13:58:41,1039.451,100,100,44.68085106,70.21276596,0.939272416,0.461538462,0,1,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
156,1049,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
190,4423,0,I agree to participate,2016-01-01 10:46:11,1841.417,I agree to participate,2016-04-13 11:59:01,1071.241,100,100,73.33333333,80,0.39023868,0.25,1,0,0,0,0,1,0,0,0,0,0,2nd,0,1,0,0,0,0
286,8439,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
263,6234,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
17,1318,0,I agree to participate,2015-08-28 00:00:00,1403.888,I agree to participate,2015-12-07 14:58:44,808.032,100,100,82.9787234,89.36170213,0.26910031,0.375,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
221,7044,0,I agree to participate,2016-01-20 09:33:38,966.309,I agree to participate,2016-04-25 09:22:40,1097.37,100,100,31.25,46.875,1.462619038,0.227272727,0,1,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
543,14474,0,I agree to participate,2016-09-02 10:18:57,1374.207,,,,100,,60,,,,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
259,6000,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
508,12595,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
511,12917,0,I agree to participate,2016-08-29 09:52:55,1037.968,,,,100,,80,,,,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
350,10101,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
74,2438,0,,,,I agree to participate,2015-12-18 17:59:36,3352.17,,100,,90.625,,,1,0,0,0,1,0,0,0,0,0,1,3rd,1,1,0,0,0,0
319,8902,0,I agree to participate,2016-01-26 19:53:00,2118.778,I agree to participate,2016-05-20 09:41:48,2465.599,100,100,23.40425532,42.55319149,0.882529924,0.25,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
474,4938,0,I agree to participate,2016-08-27 17:08:39,532.703,,,,100,,9.677419355,,,,0,1,0,0,0,0,0,0,0,0,0,5th,1,1,0,0,0,0
191,4815,0,I agree to participate,2016-01-02 12:51:37,942.207,I agree to participate,2016-04-08 09:33:10,792.048,100,100,40,83.33333333,2.227776305,0.722222222,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
149,2092,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
467,11536,0,I agree to participate,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,1,2nd,1,1,0,0,0,0
278,7555,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
542,7370,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
220,3586,0,I agree to participate,2016-01-20 07:24:13,1185.342,I agree to participate,2016-04-25 07:41:40,1674.571,100,100,37.5,31.25,-0.480911552,-0.1,0,1,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
225,3590,0,I agree to participate,2016-01-18 07:14:05,322.081,I agree to participate,2016-05-03 08:38:12,166.407,100,100,18.75,25,0.32378339,0.076923077,1,0,0,0,0,0,1,0,0,0,0,1st,1,1,0,0,0,0
296,7970,0,I agree to participate,2016-01-25 15:35:53,403.191,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
424,10632,0,I agree to participate,2016-08-24 20:44:05,2801.513,,,,100,,46.66666667,,,,1,0,0,0,1,1,0,0,0,0,0,5th,0,1,0,0,0,0
133,407,0,I agree to participate,2015-09-01 00:00:00,6451.08,I agree to participate,2015-11-07 00:00:00,828.437,100,100,63.33333333,96.66666667,2.000317282,0.909090909,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
53,2426,0,I agree to participate,2015-09-11 00:00:00,894.622,I agree to participate,,,100,,25,,,,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
261,6223,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
469,11683,0,I agree to participate,2016-08-24 06:36:03,1086.055,,,,100,,42.55319149,,,,1,0,0,0,1,0,0,0,0,0,0,2nd,1,1,0,0,0,0
551,14645,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
296,7982,0,I agree to participate,2016-01-26 07:42:10,338.471,,,,,,,,,,1,0,0,0,1,1,0,0,0,0,0,5th,1,1,0,0,0,0
350,3626,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
138,3815,0,I agree to participate,2015-09-29 00:00:00,49632.344,,,,100,,33.33333333,,,,1,0,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
259,5874,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
234,5161,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
261,6136,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
349,10099,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
521,13910,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
77,3380,0,I agree to participate,2015-09-07 00:00:00,1616.313,,,,100,,34.04255319,,,,1,0,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
517,13663,0,I agree to participate,2016-08-30 11:20:37,284.502,,,,100,,18.18181818,,,,1,0,0,0,0,0,0,1,0,0,0,2nd,1,1,0,0,0,0
30,1631,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
190,4453,0,I agree to participate,2016-01-01 13:30:37,794.595,I agree to participate,,,100,,36.66666667,,,,1,0,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
494,11893,0,I agree to participate,2016-08-24 15:00:24,707.424,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,4th,1,1,0,0,0,0
263,6264,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
239,1549,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
268,6781,0,I agree to participate,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
190,4539,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
221,7075,0,I agree to participate,2016-01-20 09:27:38,621.867,I agree to participate,2016-04-25 09:20:17,941.565,100,100,40.625,37.5,-0.292523808,-0.052631579,0,1,0,0,0,1,0,0,0,0,0,3rd,1,1,0,0,0,0
509,12875,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
342,9865,0,I agree to participate,2016-02-02 09:16:54,601.273,,,,100,,11.53846154,,,,1,0,0,0,1,0,1,0,0,0,0,2nd,1,1,0,0,0,0
173,2654,0,I agree to participate,2015-09-14 00:00:00,1289.361,I agree to participate,,,100,,30,,,,0,1,0,0,0,0,1,0,0,0,0,3rd,1,1,0,0,0,0
17,1288,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
137,3206,0,I agree to participate,2015-09-11 00:00:00,10918.23,I agree to participate,2015-12-05 00:00:00,658.411,100,100,50,75,1.18754088,0.5,0,1,0,0,0,0,0,1,0,0,0,1st,1,1,0,0,0,0
529,15232,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
261,6164,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
516,13526,0,I agree to participate,2016-08-30 21:44:50,1258.878,,,,100,,29.16666667,,,,0,1,0,0,0,1,0,0,0,0,0,2nd,1,1,0,0,0,0
322,952,0,I agree to participate,2016-01-26 10:58:15,1089.816,I agree to participate,2016-05-17 11:14:09,778.339,100,100,30,40,0.409795906,0.142857143,0,1,0,0,0,1,0,0,0,0,0,1st,1,1,0,0,0,0
